course_code,course_name,wait_list_size_all_requests,course_type,date_pulled,datetime_pulled
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,4,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,1,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,15,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-01,2025-09-02T01:58:55Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,1,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,0,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2513HF.2025-0208,PRICING STRATEGY,3,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,1,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2620HF.2025-0201,LEADING TEAMS,5,Fall Intensive,2025-09-01,2025-09-02T01:58:55Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,1,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,1,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,6,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,7,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,5,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2300HF.2025-0102,CORPORATE FINANCING,7,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2300HF.2025-0107,CORPORATE FINANCING,5,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,8,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,5,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2312HY.2026-0104,VALUE INVESTING,2,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,4,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,8,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,14,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-03,2025-09-04T02:28:12Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,1,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,1,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,5,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,7,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,5,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2300HF.2025-0102,CORPORATE FINANCING,6,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2300HF.2025-0107,CORPORATE FINANCING,5,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,6,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,5,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2312HY.2026-0104,VALUE INVESTING,2,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,2,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,4,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,8,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,1,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,13,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-06,2025-09-07T02:11:48Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,1,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,2,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,4,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,6,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,5,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2300HF.2025-0102,CORPORATE FINANCING,6,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2300HF.2025-0107,CORPORATE FINANCING,5,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,3,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,3,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2312HY.2026-0104,VALUE INVESTING,2,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,2,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,5,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,13,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-09,2025-09-10T02:01:51Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,1,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,2,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,5,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,6,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,4,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2300HF.2025-0102,CORPORATE FINANCING,6,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,3,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,2,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2312HY.2026-0104,VALUE INVESTING,2,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,2,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,5,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,13,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-10,2025-09-11T02:14:31Z
RSM2019HF.2025-0101,CORPORATION 360,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,2,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,4,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,5,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,7,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,2,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,4,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2300HF.2025-0102,CORPORATE FINANCING,6,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,4,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,2,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2312HY.2026-0104,VALUE INVESTING,2,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,2,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,2,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-14,2025-09-15T03:16:14Z
