course_code,course_name,wait_list_size_all_requests,course_type,date_pulled,datetime_pulled
RSM2321HS.2026-0104,SPECIAL TOPICS IN FINANCE,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2328HS.2026-0108,MACHINE LEARNING AND FINANCIAL INNOVATION,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2409HS.2026-0104,DATA SCIENCE FOR MANAGERS,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2504HS.2026-0108,CONSUMER BEHAVIOUR,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2506HS.2026-0101,STRATEGIC MARKETING INTELLIGENCE,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2512HS.2026-0108,BRANDING,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2521HS.2026-0103,DIGITAL MARKETING,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2527HS.2026-0104,DESIGN RESEARCH AND INSIGHT-DRIVEN STORYTELLING,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2604HS.2026-0301,MANAGERIAL NEGOTIATIONS,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2604HS.2026-0302,MANAGERIAL NEGOTIATIONS,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2615HS.2026-0103,SPECIAL TOPICS IN OBHRM,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2618HS.2026-0301,SOCIALLY INTELLIGENT MANAGER,11,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2619HS.2026-0103,POWER AND INFLUENCE IN ORGANIZATIONS,1,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2622HS.2026-0301,LEADERSHIP DEVELOPMENT LAB,1,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2622HS.2026-0302,LEADERSHIP DEVELOPMENT LAB,1,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2640HS.2026-0301,LEADING SOCIAL INNOVATION,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2700HS.2026-0101,INDEPENDENT STUDY PROJECT,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2700HS.2026-0102,INDEPENDENT STUDY PROJECT,0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2701HS.2026-0101,GLOBAL CONSULTING PROJECT,11,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2709HS.2026-0101,GLOBAL PRACTICUM: GLOBAL MANAGEMENT,12,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2710HS.2026-0101,"GLOBAL PRACTICUM: INNOVATION, ENTREPRENEURSHIP AND BUSINESS",0,spring,2025-11-29,2025-11-30T03:34:51Z
RSM2710HS.2026-0102,"GLOBAL PRACTICUM: INNOVATION, ENTREPRENEURSHIP AND BUSINESS",1,spring,2025-11-29,2025-11-30T03:34:51Z
